,subj,obj,relation,explanation,mask_type,subj_new,obj_new,explanation_new,filled_sequence
6607,apartment,dwelling,category-exemplar-pairs,an apartment is a type of dwelling .,obj,apartment,housing,an apartment is a type of housing.,an apartment is a type of housing.
6608,apartment,dwelling,category-exemplar-pairs,an apartment is a type of dwelling .,obj,apartment,home,an apartment is a type of home.,an apartment is a type of home.
6609,apartment,dwelling,category-exemplar-pairs,an apartment is a type of dwelling .,subj-rel,object,dwelling,an object is a type of dwelling.,"an object is a type of dwelling., so they have a category - exemplar - pairs relation."
6610,apartment,dwelling,category-exemplar-pairs,an apartment is a type of dwelling .,subj-rel,apartment,dwelling,an apartment is a type of dwelling.,"an apartment is a type of dwelling., so they have a category - exemplar - pairs relation."
6611,apartment,dwelling,category-exemplar-pairs,an apartment is a type of dwelling .,subj-rel,example,dwelling,an example is a type of dwelling.,"an example is a type of dwelling., so they have a category - exemplar - pairs relation."
6612,apartment,dwelling,category-exemplar-pairs,an apartment is a type of dwelling .,subj-rel,enclosure,dwelling,an enclosure is a type of dwelling.,"an enclosure is a type of dwelling., so they have a category - exemplar - pairs relation."
6613,apartment,dwelling,category-exemplar-pairs,an apartment is a type of dwelling .,subj-rel,instance,dwelling,an instance is a type of dwelling.,"an instance is a type of dwelling., so they have a category - exemplar - pairs relation."
6614,apartment,dwelling,category-exemplar-pairs,an apartment is a type of dwelling .,obj-rel,apartment,property,an apartment is a type of property.,"an apartment is a type of property., so they have a category - exemplar - pairs relation."
6615,apartment,dwelling,category-exemplar-pairs,an apartment is a type of dwelling .,obj-rel,apartment,object,an apartment is a type of object.,"an apartment is a type of object., so they have a category - exemplar - pairs relation."
6616,apartment,dwelling,category-exemplar-pairs,an apartment is a type of dwelling .,obj-rel,apartment,building,an apartment is a type of building.,"an apartment is a type of building., so they have a category - exemplar - pairs relation."
6617,apartment,dwelling,category-exemplar-pairs,an apartment is a type of dwelling .,obj-rel,apartment,category,an apartment is a type of category.,"an apartment is a type of category., so they have a category - exemplar - pairs relation."
6618,apartment,flat,synonym,apartment has a similar meaning as flat .,subj,it,flat,it has a similar meaning as flat.,it has a similar meaning as flat.
6619,apartment,flat,synonym,apartment has a similar meaning as flat .,subj,this,flat,this has a similar meaning as flat.,this has a similar meaning as flat.
6620,apartment,flat,synonym,apartment has a similar meaning as flat .,subj,low,flat,low has a similar meaning as flat.,low has a similar meaning as flat.
6621,apartment,flat,synonym,apartment has a similar meaning as flat .,subj,[UNK],flat,has a similar meaning as flat.,has a similar meaning as flat.
6622,apartment,flat,synonym,apartment has a similar meaning as flat .,obj,apartment,house,apartment has a similar meaning as house.,apartment has a similar meaning as house.
6623,apartment,flat,synonym,apartment has a similar meaning as flat .,obj,apartment,home,apartment has a similar meaning as home.,apartment has a similar meaning as home.
6624,apartment,flat,synonym,apartment has a similar meaning as flat .,obj,apartment,hotel,apartment has a similar meaning as hotel.,apartment has a similar meaning as hotel.
6625,apartment,flat,synonym,apartment has a similar meaning as flat .,obj,apartment,residence,apartment has a similar meaning as residence.,apartment has a similar meaning as residence.
6626,apartment,flat,synonym,apartment has a similar meaning as flat .,subj-rel,it,flat,it has a similar meaning as flat.,"it has a similar meaning as flat., so they have a synonym relation."
6627,apartment,flat,synonym,apartment has a similar meaning as flat .,subj-rel,this,flat,this has a similar meaning as flat.,"this has a similar meaning as flat., so they have a synonym relation."
6628,apartment,flat,synonym,apartment has a similar meaning as flat .,subj-rel,which,flat,which has a similar meaning as flat.,"which has a similar meaning as flat., so they have a synonym relation."
6629,apartment,flat,synonym,apartment has a similar meaning as flat .,subj-rel,.,flat,. has a similar meaning as flat.,". has a similar meaning as flat., so they have a synonym relation."
6630,apartment,flat,synonym,apartment has a similar meaning as flat .,obj-rel,apartment,.,apartment has a similar meaning as..,"apartment has a similar meaning as.., so they have a synonym relation."
6631,apartment,flat,synonym,apartment has a similar meaning as flat .,obj-rel,apartment,g,apartment has a similar meaning as g.,"apartment has a similar meaning as g., so they have a synonym relation."
6632,apartment,flat,synonym,apartment has a similar meaning as flat .,obj-rel,apartment,p,apartment has a similar meaning as p.,"apartment has a similar meaning as p., so they have a synonym relation."
6633,apartment,flat,synonym,apartment has a similar meaning as flat .,obj-rel,apartment,b,apartment has a similar meaning as b.,"apartment has a similar meaning as b., so they have a synonym relation."
6634,apple,fruit,category-exemplar-pairs,an apple is a kind of fruit .,subj,apple,fruit,an apple is a kind of fruit.,an apple is a kind of fruit.
6635,apple,fruit,category-exemplar-pairs,an apple is a kind of fruit .,subj,olive,fruit,an olive is a kind of fruit.,an olive is a kind of fruit.
6636,apple,fruit,category-exemplar-pairs,an apple is a kind of fruit .,subj,orange,fruit,an orange is a kind of fruit.,an orange is a kind of fruit.
6637,apple,fruit,category-exemplar-pairs,an apple is a kind of fruit .,subj,almond,fruit,an almond is a kind of fruit.,an almond is a kind of fruit.
6638,apple,fruit,category-exemplar-pairs,an apple is a kind of fruit .,subj,egg,fruit,an egg is a kind of fruit.,an egg is a kind of fruit.
6639,apple,fruit,category-exemplar-pairs,an apple is a kind of fruit .,obj,apple,fruit,an apple is a kind of fruit.,an apple is a kind of fruit.
6640,apple,fruit,category-exemplar-pairs,an apple is a kind of fruit .,obj,apple,tree,an apple is a kind of tree.,an apple is a kind of tree.
6641,apple,fruit,category-exemplar-pairs,an apple is a kind of fruit .,obj,apple,vegetable,an apple is a kind of vegetable.,an apple is a kind of vegetable.
6642,apple,fruit,category-exemplar-pairs,an apple is a kind of fruit .,obj,apple,candy,an apple is a kind of candy.,an apple is a kind of candy.
6643,apple,fruit,category-exemplar-pairs,an apple is a kind of fruit .,subj-rel,object,fruit,an object is a kind of fruit.,"an object is a kind of fruit., so they have a category - exemplar - pairs relation."
6644,apple,fruit,category-exemplar-pairs,an apple is a kind of fruit .,subj-rel,apple,fruit,an apple is a kind of fruit.,"an apple is a kind of fruit., so they have a category - exemplar - pairs relation."
6645,apple,fruit,category-exemplar-pairs,an apple is a kind of fruit .,subj-rel,example,fruit,an example is a kind of fruit.,"an example is a kind of fruit., so they have a category - exemplar - pairs relation."
6646,apple,fruit,category-exemplar-pairs,an apple is a kind of fruit .,subj-rel,instance,fruit,an instance is a kind of fruit.,"an instance is a kind of fruit., so they have a category - exemplar - pairs relation."
6647,apple,fruit,category-exemplar-pairs,an apple is a kind of fruit .,subj-rel,item,fruit,an item is a kind of fruit.,"an item is a kind of fruit., so they have a category - exemplar - pairs relation."
6648,apple,fruit,category-exemplar-pairs,an apple is a kind of fruit .,obj-rel,apple,object,an apple is a kind of object.,"an apple is a kind of object., so they have a category - exemplar - pairs relation."
6649,apple,fruit,category-exemplar-pairs,an apple is a kind of fruit .,obj-rel,apple,tree,an apple is a kind of tree.,"an apple is a kind of tree., so they have a category - exemplar - pairs relation."
6650,apple,fruit,category-exemplar-pairs,an apple is a kind of fruit .,obj-rel,apple,category,an apple is a kind of category.,"an apple is a kind of category., so they have a category - exemplar - pairs relation."
6651,apple,fruit,category-exemplar-pairs,an apple is a kind of fruit .,obj-rel,apple,fruit,an apple is a kind of fruit.,"an apple is a kind of fruit., so they have a category - exemplar - pairs relation."
6652,apple,fruit,category-exemplar-pairs,an apple is a sweet fruit .,subj,apple,fruit,an apple is a sweet fruit.,an apple is a sweet fruit.
6653,apple,fruit,category-exemplar-pairs,an apple is a sweet fruit .,subj,##ise,fruit,anise is a sweet fruit.,anise is a sweet fruit.
6654,apple,fruit,category-exemplar-pairs,an apple is a sweet fruit .,subj,##ole,fruit,anole is a sweet fruit.,anole is a sweet fruit.
6655,apple,fruit,category-exemplar-pairs,an apple is a sweet fruit .,subj,orange,fruit,an orange is a sweet fruit.,an orange is a sweet fruit.
6656,apple,fruit,category-exemplar-pairs,an apple is a sweet fruit .,subj,almond,fruit,an almond is a sweet fruit.,an almond is a sweet fruit.
6657,apple,fruit,category-exemplar-pairs,an apple is a sweet fruit .,obj,apple,fruit,an apple is a sweet fruit.,an apple is a sweet fruit.
6658,apple,fruit,category-exemplar-pairs,an apple is a sweet fruit .,obj,apple,potato,an apple is a sweet potato.,an apple is a sweet potato.
6659,apple,fruit,category-exemplar-pairs,an apple is a sweet fruit .,obj,apple,dessert,an apple is a sweet dessert.,an apple is a sweet dessert.
6660,apple,fruit,category-exemplar-pairs,an apple is a sweet fruit .,obj,apple,##ener,an apple is a sweetener.,an apple is a sweetener.
6661,apple,fruit,category-exemplar-pairs,an apple is a sweet fruit .,subj-rel,example,fruit,an example is a sweet fruit.,"an example is a sweet fruit., so they have a category - exemplar - pairs relation."
6662,apple,fruit,category-exemplar-pairs,an apple is a sweet fruit .,subj-rel,apple,fruit,an apple is a sweet fruit.,"an apple is a sweet fruit., so they have a category - exemplar - pairs relation."
6663,apple,fruit,category-exemplar-pairs,an apple is a sweet fruit .,subj-rel,orange,fruit,an orange is a sweet fruit.,"an orange is a sweet fruit., so they have a category - exemplar - pairs relation."
6664,apple,fruit,category-exemplar-pairs,an apple is a sweet fruit .,subj-rel,almond,fruit,an almond is a sweet fruit.,"an almond is a sweet fruit., so they have a category - exemplar - pairs relation."
6665,apple,fruit,category-exemplar-pairs,an apple is a sweet fruit .,subj-rel,instance,fruit,an instance is a sweet fruit.,"an instance is a sweet fruit., so they have a category - exemplar - pairs relation."
6666,apple,fruit,category-exemplar-pairs,an apple is a sweet fruit .,obj-rel,apple,##ener,an apple is a sweetener.,"an apple is a sweetener., so they have a category - exemplar - pairs relation."
6667,apple,fruit,category-exemplar-pairs,an apple is a sweet fruit .,obj-rel,apple,potato,an apple is a sweet potato.,"an apple is a sweet potato., so they have a category - exemplar - pairs relation."
6668,apple,fruit,category-exemplar-pairs,an apple is a sweet fruit .,obj-rel,apple,fruit,an apple is a sweet fruit.,"an apple is a sweet fruit., so they have a category - exemplar - pairs relation."
6669,apple,fruit,category-exemplar-pairs,an apple is a sweet fruit .,obj-rel,apple,.,an apple is a sweet..,"an apple is a sweet.., so they have a category - exemplar - pairs relation."
6670,apple,fruit,category-exemplar-pairs,an apple is a type of fruit .,subj,apple,fruit,an apple is a type of fruit.,an apple is a type of fruit.
6671,apple,fruit,category-exemplar-pairs,an apple is a type of fruit .,subj,olive,fruit,an olive is a type of fruit.,an olive is a type of fruit.
6672,apple,fruit,category-exemplar-pairs,an apple is a type of fruit .,subj,almond,fruit,an almond is a type of fruit.,an almond is a type of fruit.
6673,apple,fruit,category-exemplar-pairs,an apple is a type of fruit .,subj,orange,fruit,an orange is a type of fruit.,an orange is a type of fruit.
6674,apple,fruit,category-exemplar-pairs,an apple is a type of fruit .,subj,berry,fruit,an berry is a type of fruit.,an berry is a type of fruit.
6675,apple,fruit,category-exemplar-pairs,an apple is a type of fruit .,obj,apple,fruit,an apple is a type of fruit.,an apple is a type of fruit.
6676,apple,fruit,category-exemplar-pairs,an apple is a type of fruit .,obj,apple,tree,an apple is a type of tree.,an apple is a type of tree.
6677,apple,fruit,category-exemplar-pairs,an apple is a type of fruit .,obj,apple,food,an apple is a type of food.,an apple is a type of food.
6678,apple,fruit,category-exemplar-pairs,an apple is a type of fruit .,obj,apple,candy,an apple is a type of candy.,an apple is a type of candy.
6679,apple,fruit,category-exemplar-pairs,an apple is a type of fruit .,subj-rel,object,fruit,an object is a type of fruit.,"an object is a type of fruit., so they have a category - exemplar - pairs relation."
6680,apple,fruit,category-exemplar-pairs,an apple is a type of fruit .,subj-rel,apple,fruit,an apple is a type of fruit.,"an apple is a type of fruit., so they have a category - exemplar - pairs relation."
6681,apple,fruit,category-exemplar-pairs,an apple is a type of fruit .,subj-rel,example,fruit,an example is a type of fruit.,"an example is a type of fruit., so they have a category - exemplar - pairs relation."
6682,apple,fruit,category-exemplar-pairs,an apple is a type of fruit .,subj-rel,adjective,fruit,an adjective is a type of fruit.,"an adjective is a type of fruit., so they have a category - exemplar - pairs relation."
6683,apple,fruit,category-exemplar-pairs,an apple is a type of fruit .,subj-rel,instance,fruit,an instance is a type of fruit.,"an instance is a type of fruit., so they have a category - exemplar - pairs relation."
6684,apple,fruit,category-exemplar-pairs,an apple is a type of fruit .,obj-rel,apple,object,an apple is a type of object.,"an apple is a type of object., so they have a category - exemplar - pairs relation."
6685,apple,fruit,category-exemplar-pairs,an apple is a type of fruit .,obj-rel,apple,category,an apple is a type of category.,"an apple is a type of category., so they have a category - exemplar - pairs relation."
6686,apple,fruit,category-exemplar-pairs,an apple is a type of fruit .,obj-rel,apple,tree,an apple is a type of tree.,"an apple is a type of tree., so they have a category - exemplar - pairs relation."
6687,apple,fruit,category-exemplar-pairs,an apple is a type of fruit .,obj-rel,apple,class,an apple is a type of class.,"an apple is a type of class., so they have a category - exemplar - pairs relation."
6688,apple,fruits,category-exemplar-pairs,an apple is one of the most common fruits in the world,subj,apple,fruits,an apple is one of the most common fruits in the world,an apple is one of the most common fruits in the world
6689,apple,fruits,category-exemplar-pairs,an apple is one of the most common fruits in the world,subj,##ise,fruits,anise is one of the most common fruits in the world,anise is one of the most common fruits in the world
6690,apple,fruits,category-exemplar-pairs,an apple is one of the most common fruits in the world,subj,orange,fruits,an orange is one of the most common fruits in the world,an orange is one of the most common fruits in the world
6691,apple,fruits,category-exemplar-pairs,an apple is one of the most common fruits in the world,subj,##ole,fruits,anole is one of the most common fruits in the world,anole is one of the most common fruits in the world
6692,apple,fruits,category-exemplar-pairs,an apple is one of the most common fruits in the world,subj,olive,fruits,an olive is one of the most common fruits in the world,an olive is one of the most common fruits in the world
6693,apple,fruits,category-exemplar-pairs,an apple is one of the most common fruits in the world,obj,apple,apples,an apple is one of the most common apples in the world,an apple is one of the most common apples in the world
6694,apple,fruits,category-exemplar-pairs,an apple is one of the most common fruits in the world,obj,apple,fruits,an apple is one of the most common fruits in the world,an apple is one of the most common fruits in the world
6695,apple,fruits,category-exemplar-pairs,an apple is one of the most common fruits in the world,obj,apple,fruit,an apple is one of the most common fruit in the world,an apple is one of the most common fruit in the world
6696,apple,fruits,category-exemplar-pairs,an apple is one of the most common fruits in the world,obj,apple,foods,an apple is one of the most common foods in the world,an apple is one of the most common foods in the world
6697,apple,fruits,category-exemplar-pairs,an apple is one of the most common fruits in the world,obj,apple,things,an apple is one of the most common things in the world,an apple is one of the most common things in the world
6698,apple,fruits,category-exemplar-pairs,an apple is one of the most common fruits in the world,subj-rel,apple,fruits,an apple is one of the most common fruits in the world,"an apple is one of the most common fruits in the world, so they have a category - exemplar - pairs relation."
6699,apple,fruits,category-exemplar-pairs,an apple is one of the most common fruits in the world,subj-rel,orange,fruits,an orange is one of the most common fruits in the world,"an orange is one of the most common fruits in the world, so they have a category - exemplar - pairs relation."
6700,apple,fruits,category-exemplar-pairs,an apple is one of the most common fruits in the world,subj-rel,olive,fruits,an olive is one of the most common fruits in the world,"an olive is one of the most common fruits in the world, so they have a category - exemplar - pairs relation."
6701,apple,fruits,category-exemplar-pairs,an apple is one of the most common fruits in the world,subj-rel,almond,fruits,an almond is one of the most common fruits in the world,"an almond is one of the most common fruits in the world, so they have a category - exemplar - pairs relation."
6702,apple,fruits,category-exemplar-pairs,an apple is one of the most common fruits in the world,subj-rel,##ise,fruits,anise is one of the most common fruits in the world,"anise is one of the most common fruits in the world, so they have a category - exemplar - pairs relation."
6703,apple,fruits,category-exemplar-pairs,an apple is one of the most common fruits in the world,obj-rel,apple,apples,an apple is one of the most common apples in the world,"an apple is one of the most common apples in the world, so they have a category - exemplar - pairs relation."
6704,apple,fruits,category-exemplar-pairs,an apple is one of the most common fruits in the world,obj-rel,apple,trees,an apple is one of the most common trees in the world,"an apple is one of the most common trees in the world, so they have a category - exemplar - pairs relation."
6705,apple,fruits,category-exemplar-pairs,an apple is one of the most common fruits in the world,obj-rel,apple,fruits,an apple is one of the most common fruits in the world,"an apple is one of the most common fruits in the world, so they have a category - exemplar - pairs relation."
6706,apple,fruits,category-exemplar-pairs,an apple is one of the most common fruits in the world,obj-rel,apple,objects,an apple is one of the most common objects in the world,"an apple is one of the most common objects in the world, so they have a category - exemplar - pairs relation."
6707,apple,fruit,category-exemplar-pairs,apple is a delicious type of fruit .,subj,it,fruit,it is a delicious type of fruit.,it is a delicious type of fruit.
6708,apple,fruit,category-exemplar-pairs,apple is a delicious type of fruit .,subj,this,fruit,this is a delicious type of fruit.,this is a delicious type of fruit.
6709,apple,fruit,category-exemplar-pairs,apple is a delicious type of fruit .,subj,mango,fruit,mango is a delicious type of fruit.,mango is a delicious type of fruit.
6710,apple,fruit,category-exemplar-pairs,apple is a delicious type of fruit .,subj,there,fruit,there is a delicious type of fruit.,there is a delicious type of fruit.
6711,apple,fruit,category-exemplar-pairs,apple is a delicious type of fruit .,obj,apple,fruit,apple is a delicious type of fruit.,apple is a delicious type of fruit.
6712,apple,fruit,category-exemplar-pairs,apple is a delicious type of fruit .,obj,apple,food,apple is a delicious type of food.,apple is a delicious type of food.
6713,apple,fruit,category-exemplar-pairs,apple is a delicious type of fruit .,obj,apple,pie,apple is a delicious type of pie.,apple is a delicious type of pie.
6714,apple,fruit,category-exemplar-pairs,apple is a delicious type of fruit .,obj,apple,bread,apple is a delicious type of bread.,apple is a delicious type of bread.
6715,apple,fruit,category-exemplar-pairs,apple is a delicious type of fruit .,subj-rel,it,fruit,it is a delicious type of fruit.,"it is a delicious type of fruit., so they have a category - exemplar - pairs relation."
6716,apple,fruit,category-exemplar-pairs,apple is a delicious type of fruit .,subj-rel,this,fruit,this is a delicious type of fruit.,"this is a delicious type of fruit., so they have a category - exemplar - pairs relation."
6717,apple,fruit,category-exemplar-pairs,apple is a delicious type of fruit .,subj-rel,there,fruit,there is a delicious type of fruit.,"there is a delicious type of fruit., so they have a category - exemplar - pairs relation."
6718,apple,fruit,category-exemplar-pairs,apple is a delicious type of fruit .,subj-rel,apple,fruit,apple is a delicious type of fruit.,"apple is a delicious type of fruit., so they have a category - exemplar - pairs relation."
6719,apple,fruit,category-exemplar-pairs,apple is a delicious type of fruit .,obj-rel,apple,fruit,apple is a delicious type of fruit.,"apple is a delicious type of fruit., so they have a category - exemplar - pairs relation."
6720,apple,fruit,category-exemplar-pairs,apple is a delicious type of fruit .,obj-rel,apple,food,apple is a delicious type of food.,"apple is a delicious type of food., so they have a category - exemplar - pairs relation."
6721,apple,fruit,category-exemplar-pairs,apple is a delicious type of fruit .,obj-rel,apple,candy,apple is a delicious type of candy.,"apple is a delicious type of candy., so they have a category - exemplar - pairs relation."
6722,apple,fruit,category-exemplar-pairs,apple is a delicious type of fruit .,obj-rel,apple,chocolate,apple is a delicious type of chocolate.,"apple is a delicious type of chocolate., so they have a category - exemplar - pairs relation."
6723,apple,fruit,category-exemplar-pairs,apple is a sweet fruit .,subj,it,fruit,it is a sweet fruit.,it is a sweet fruit.
6724,apple,fruit,category-exemplar-pairs,apple is a sweet fruit .,subj,this,fruit,this is a sweet fruit.,this is a sweet fruit.
6725,apple,fruit,category-exemplar-pairs,apple is a sweet fruit .,subj,there,fruit,there is a sweet fruit.,there is a sweet fruit.
6726,apple,fruit,category-exemplar-pairs,apple is a sweet fruit .,subj,citrus,fruit,citrus is a sweet fruit.,citrus is a sweet fruit.
6727,apple,fruit,category-exemplar-pairs,apple is a sweet fruit .,obj,apple,fruit,apple is a sweet fruit.,apple is a sweet fruit.
6728,apple,fruit,category-exemplar-pairs,apple is a sweet fruit .,obj,apple,food,apple is a sweet food.,apple is a sweet food.
6729,apple,fruit,category-exemplar-pairs,apple is a sweet fruit .,obj,apple,potato,apple is a sweet potato.,apple is a sweet potato.
6730,apple,fruit,category-exemplar-pairs,apple is a sweet fruit .,obj,apple,dessert,apple is a sweet dessert.,apple is a sweet dessert.
6731,apple,fruit,category-exemplar-pairs,apple is a sweet fruit .,obj,apple,taste,apple is a sweet taste.,apple is a sweet taste.
6732,apple,fruit,category-exemplar-pairs,apple is a sweet fruit .,subj-rel,it,fruit,it is a sweet fruit.,"it is a sweet fruit., so they have a category - exemplar - pairs relation."
6733,apple,fruit,category-exemplar-pairs,apple is a sweet fruit .,subj-rel,there,fruit,there is a sweet fruit.,"there is a sweet fruit., so they have a category - exemplar - pairs relation."
6734,apple,fruit,category-exemplar-pairs,apple is a sweet fruit .,subj-rel,this,fruit,this is a sweet fruit.,"this is a sweet fruit., so they have a category - exemplar - pairs relation."
6735,apple,fruit,category-exemplar-pairs,apple is a sweet fruit .,subj-rel,that,fruit,that is a sweet fruit.,"that is a sweet fruit., so they have a category - exemplar - pairs relation."
6736,apple,fruit,category-exemplar-pairs,apple is a sweet fruit .,obj-rel,apple,fruit,apple is a sweet fruit.,"apple is a sweet fruit., so they have a category - exemplar - pairs relation."
6737,apple,fruit,category-exemplar-pairs,apple is a sweet fruit .,obj-rel,apple,object,apple is a sweet object.,"apple is a sweet object., so they have a category - exemplar - pairs relation."
6738,apple,fruit,category-exemplar-pairs,apple is a sweet fruit .,obj-rel,apple,##ener,apple is a sweetener.,"apple is a sweetener., so they have a category - exemplar - pairs relation."
6739,apple,fruit,category-exemplar-pairs,apple is a sweet fruit .,obj-rel,apple,potato,apple is a sweet potato.,"apple is a sweet potato., so they have a category - exemplar - pairs relation."
6740,apple,green,hasproperty,i like to eat green apple more .,subj,beans,green,i like to eat green beans more.,i like to eat green beans more.
6741,apple,green,hasproperty,i like to eat green apple more .,subj,grass,green,i like to eat green grass more.,i like to eat green grass more.
6742,apple,green,hasproperty,i like to eat green apple more .,subj,apple,green,i like to eat green apple more.,i like to eat green apple more.
6743,apple,green,hasproperty,i like to eat green apple more .,subj,things,green,i like to eat green things more.,i like to eat green things more.
6744,apple,green,hasproperty,i like to eat green apple more .,subj,vegetables,green,i like to eat green vegetables more.,i like to eat green vegetables more.
6745,apple,green,hasproperty,i like to eat green apple more .,obj,apple,the,i like to eat the apple more.,i like to eat the apple more.
6746,apple,green,hasproperty,i like to eat green apple more .,obj,apple,my,i like to eat my apple more.,i like to eat my apple more.
6747,apple,green,hasproperty,i like to eat green apple more .,obj,apple,an,i like to eat an apple more.,i like to eat an apple more.
6748,apple,green,hasproperty,i like to eat green apple more .,obj,apple,that,i like to eat that apple more.,i like to eat that apple more.
6749,apple,green,hasproperty,i like to eat green apple more .,obj,apple,this,i like to eat this apple more.,i like to eat this apple more.
6750,apple,green,hasproperty,i like to eat green apple more .,subj-rel,and,green,i like to eat green and more.,"i like to eat green and more., so they have a hasproperty relation."
6751,apple,green,hasproperty,i like to eat green apple more .,subj-rel,things,green,i like to eat green things more.,"i like to eat green things more., so they have a hasproperty relation."
6752,apple,green,hasproperty,i like to eat green apple more .,subj-rel,.,green,i like to eat green. more.,"i like to eat green. more., so they have a hasproperty relation."
6753,apple,green,hasproperty,i like to eat green apple more .,subj-rel,",",green,"i like to eat green, more.","i like to eat green, more., so they have a hasproperty relation."
6754,apple,green,hasproperty,i like to eat green apple more .,subj-rel,vegetables,green,i like to eat green vegetables more.,"i like to eat green vegetables more., so they have a hasproperty relation."
6755,apple,green,hasproperty,i like to eat green apple more .,obj-rel,apple,the,i like to eat the apple more.,"i like to eat the apple more., so they have a hasproperty relation."
6756,apple,green,hasproperty,i like to eat green apple more .,obj-rel,apple,my,i like to eat my apple more.,"i like to eat my apple more., so they have a hasproperty relation."
6757,apple,green,hasproperty,i like to eat green apple more .,obj-rel,apple,an,i like to eat an apple more.,"i like to eat an apple more., so they have a hasproperty relation."
6758,apple,green,hasproperty,i like to eat green apple more .,obj-rel,apple,this,i like to eat this apple more.,"i like to eat this apple more., so they have a hasproperty relation."
6759,apple,green,hasproperty,i like to eat green apple more .,obj-rel,apple,that,i like to eat that apple more.,"i like to eat that apple more., so they have a hasproperty relation."
6760,apple,red,hasproperty,he ate the red apple .,subj,meat,red,he ate the red meat.,he ate the red meat.
6761,apple,red,hasproperty,he ate the red apple .,subj,fruit,red,he ate the red fruit.,he ate the red fruit.
6762,apple,red,hasproperty,he ate the red apple .,subj,apple,red,he ate the red apple.,he ate the red apple.
6763,apple,red,hasproperty,he ate the red apple .,subj,wine,red,he ate the red wine.,he ate the red wine.
6764,apple,red,hasproperty,he ate the red apple .,subj,beans,red,he ate the red beans.,he ate the red beans.
6765,apple,red,hasproperty,he ate the red apple .,obj,apple,last,he ate the last apple.,he ate the last apple.
6766,apple,red,hasproperty,he ate the red apple .,obj,apple,whole,he ate the whole apple.,he ate the whole apple.
6767,apple,red,hasproperty,he ate the red apple .,obj,apple,second,he ate the second apple.,he ate the second apple.
6768,apple,red,hasproperty,he ate the red apple .,obj,apple,first,he ate the first apple.,he ate the first apple.
6769,apple,red,hasproperty,he ate the red apple .,obj,apple,entire,he ate the entire apple.,he ate the entire apple.
6770,apple,red,hasproperty,he ate the red apple .,subj-rel,meat,red,he ate the red meat.,"he ate the red meat., so they have a hasproperty relation."
6771,apple,red,hasproperty,he ate the red apple .,subj-rel,apple,red,he ate the red apple.,"he ate the red apple., so they have a hasproperty relation."
6772,apple,red,hasproperty,he ate the red apple .,subj-rel,pepper,red,he ate the red pepper.,"he ate the red pepper., so they have a hasproperty relation."
6773,apple,red,hasproperty,he ate the red apple .,subj-rel,one,red,he ate the red one.,"he ate the red one., so they have a hasproperty relation."
6774,apple,red,hasproperty,he ate the red apple .,subj-rel,fruit,red,he ate the red fruit.,"he ate the red fruit., so they have a hasproperty relation."
6775,apple,red,hasproperty,he ate the red apple .,obj-rel,apple,whole,he ate the whole apple.,"he ate the whole apple., so they have a hasproperty relation."
6776,apple,red,hasproperty,he ate the red apple .,obj-rel,apple,last,he ate the last apple.,"he ate the last apple., so they have a hasproperty relation."
6777,apple,red,hasproperty,he ate the red apple .,obj-rel,apple,same,he ate the same apple.,"he ate the same apple., so they have a hasproperty relation."
6778,apple,red,hasproperty,he ate the red apple .,obj-rel,apple,first,he ate the first apple.,"he ate the first apple., so they have a hasproperty relation."
6779,apple,red,hasproperty,he ate the red apple .,obj-rel,apple,wrong,he ate the wrong apple.,"he ate the wrong apple., so they have a hasproperty relation."
6780,argument,debate,category-exemplar-pairs,an argument is a form of debate with opposing views .,subj,argument,debate,an argument is a form of debate with opposing views.,an argument is a form of debate with opposing views.
6781,argument,debate,category-exemplar-pairs,an argument is a form of debate with opposing views .,subj,election,debate,an election is a form of debate with opposing views.,an election is a form of debate with opposing views.
6782,argument,debate,category-exemplar-pairs,an argument is a form of debate with opposing views .,subj,inquisition,debate,an inquisition is a form of debate with opposing views.,an inquisition is a form of debate with opposing views.
6783,argument,debate,category-exemplar-pairs,an argument is a form of debate with opposing views .,subj,editorial,debate,an editorial is a form of debate with opposing views.,an editorial is a form of debate with opposing views.
6784,argument,debate,category-exemplar-pairs,an argument is a form of debate with opposing views .,subj,analysis,debate,an analysis is a form of debate with opposing views.,an analysis is a form of debate with opposing views.
6785,argument,debate,category-exemplar-pairs,an argument is a form of debate with opposing views .,obj,argument,communication,an argument is a form of communication with opposing views.,an argument is a form of communication with opposing views.
6786,argument,debate,category-exemplar-pairs,an argument is a form of debate with opposing views .,obj,argument,dialogue,an argument is a form of dialogue with opposing views.,an argument is a form of dialogue with opposing views.
6787,argument,debate,category-exemplar-pairs,an argument is a form of debate with opposing views .,obj,argument,discourse,an argument is a form of discourse with opposing views.,an argument is a form of discourse with opposing views.
6788,argument,debate,category-exemplar-pairs,an argument is a form of debate with opposing views .,obj,argument,debate,an argument is a form of debate with opposing views.,an argument is a form of debate with opposing views.
6789,argument,debate,category-exemplar-pairs,an argument is a form of debate with opposing views .,subj-rel,argument,debate,an argument is a form of debate with opposing views.,"an argument is a form of debate with opposing views., so they have a category - exemplar - pairs relation."
6790,argument,debate,category-exemplar-pairs,an argument is a form of debate with opposing views .,subj-rel,example,debate,an example is a form of debate with opposing views.,"an example is a form of debate with opposing views., so they have a category - exemplar - pairs relation."
