,subj,obj,relation,explanation,mask_type,subj_new,obj_new,explanation_new,filled_sequence
5539,ahead,behind,antonym,behind is the opposite of ahead .,obj,ahead,death,death is the opposite of ahead.,death is the opposite of ahead.
5540,ahead,behind,antonym,behind is the opposite of ahead .,obj,ahead,pain,pain is the opposite of ahead.,pain is the opposite of ahead.
5541,ahead,behind,antonym,behind is the opposite of ahead .,obj,ahead,life,life is the opposite of ahead.,life is the opposite of ahead.
5542,ahead,behind,antonym,behind is the opposite of ahead .,obj,ahead,fear,fear is the opposite of ahead.,fear is the opposite of ahead.
5543,ahead,behind,antonym,behind is the opposite of ahead .,obj-rel,ahead,water,water is the opposite of ahead,"water is the opposite of ahead, so they have a antonym relation."
5544,ahead,behind,antonym,behind is the opposite of ahead .,obj-rel,ahead,zero,zero is the opposite of ahead,"zero is the opposite of ahead, so they have a antonym relation."
5545,aliens,space,location,aliens live on other planets in space .,obj,aliens,space,aliens live on other planets in space.,aliens live on other planets in space.
5546,aliens,space,location,aliens live on other planets in space .,obj,aliens,general,aliens live on other planets in general.,aliens live on other planets in general.
5547,aliens,space,location,aliens live on other planets in space .,obj,aliens,orbit,aliens live on other planets in orbit.,aliens live on other planets in orbit.
5548,aliens,space,location,aliens live on other planets in space .,obj,aliens,earth,aliens live on other planets in earth.,aliens live on other planets in earth.
5549,aliens,space,location,aliens live on other planets in space .,obj,aliens,existence,aliens live on other planets in existence.,aliens live on other planets in existence.
5550,aliens,space,location,aliens live on other planets in space .,obj,aliens,future,aliens live on other planets in future.,aliens live on other planets in future.
5551,aliens,space,location,aliens live on other planets in space .,obj,aliens,abundance,aliens live on other planets in abundance.,aliens live on other planets in abundance.
5552,aliens,space,location,aliens live on other planets in space .,obj,aliens,particular,aliens live on other planets in particular.,aliens live on other planets in particular.
5553,aliens,space,location,aliens live on other planets in space .,obj,aliens,secret,aliens live on other planets in secret.,aliens live on other planets in secret.
5554,aliens,space,location,aliens live on other planets in space .,obj-rel,aliens,space,aliens live on other planets in space,"aliens live on other planets in space, so they have a location relation."
5555,aliens,space,location,aliens live on other planets in space .,obj-rel,aliens,general,aliens live on other planets in general,"aliens live on other planets in general, so they have a location relation."
5556,aliens,space,location,aliens live on other planets in space .,obj-rel,aliens,orbit,aliens live on other planets in orbit,"aliens live on other planets in orbit, so they have a location relation."
5557,aliens,space,location,aliens live on other planets in space .,obj-rel,aliens,earth,aliens live on other planets in earth,"aliens live on other planets in earth, so they have a location relation."
5558,aliens,space,location,aliens live on other planets in space .,obj-rel,aliens,particular,aliens live on other planets in particular,"aliens live on other planets in particular, so they have a location relation."
5559,aliens,space,location,aliens live on other planets in space .,obj-rel,aliens,time,aliens live on other planets in time,"aliens live on other planets in time, so they have a location relation."
5560,aliens,space,location,aliens live on other planets in space .,obj-rel,aliens,existence,aliens live on other planets in existence,"aliens live on other planets in existence, so they have a location relation."
5561,aliens,space,location,aliens live on other planets in space .,obj-rel,aliens,isolation,aliens live on other planets in isolation,"aliens live on other planets in isolation, so they have a location relation."
5562,aliens,space,location,aliens live on other planets in space .,obj-rel,aliens,galaxy,aliens live on other planets in galaxy,"aliens live on other planets in galaxy, so they have a location relation."
5563,alien,space,location,an alien comes from outer space .,obj,alien,space,an alien comes from outer space.,an alien comes from outer space.
5564,alien,space,location,an alien comes from outer space .,obj,alien,planets,an alien comes from outer planets.,an alien comes from outer planets.
5565,alien,space,location,an alien comes from outer space .,obj,alien,earth,an alien comes from outer earth.,an alien comes from outer earth.
5566,alien,space,location,an alien comes from outer space .,obj,alien,rim,an alien comes from outer rim.,an alien comes from outer rim.
5567,alien,space,location,an alien comes from outer space .,obj,alien,mongolia,an alien comes from outer mongolia.,an alien comes from outer mongolia.
5568,alien,space,location,an alien comes from outer space .,obj,alien,asia,an alien comes from outer asia.,an alien comes from outer asia.
5569,alien,space,location,an alien comes from outer space .,obj,alien,worlds,an alien comes from outer worlds.,an alien comes from outer worlds.
5570,alien,space,location,an alien comes from outer space .,obj,alien,mars,an alien comes from outer mars.,an alien comes from outer mars.
5571,alien,space,location,an alien comes from outer space .,obj,alien,spaces,an alien comes from outer spaces.,an alien comes from outer spaces.
5572,alien,space,location,an alien comes from outer space .,obj-rel,alien,space,an alien comes from outer space,"an alien comes from outer space, so they have a location relation."
5573,alien,space,location,an alien comes from outer space .,obj-rel,alien,earth,an alien comes from outer earth,"an alien comes from outer earth, so they have a location relation."
5574,alien,space,location,an alien comes from outer space .,obj-rel,alien,planets,an alien comes from outer planets,"an alien comes from outer planets, so they have a location relation."
5575,alien,space,location,an alien comes from outer space .,obj-rel,alien,mongolia,an alien comes from outer mongolia,"an alien comes from outer mongolia, so they have a location relation."
5576,alien,space,location,an alien comes from outer space .,obj-rel,alien,mars,an alien comes from outer mars,"an alien comes from outer mars, so they have a location relation."
5577,alien,space,location,an alien comes from outer space .,obj-rel,alien,rim,an alien comes from outer rim,"an alien comes from outer rim, so they have a location relation."
5578,alien,space,location,an alien comes from outer space .,obj-rel,alien,asia,an alien comes from outer asia,"an alien comes from outer asia, so they have a location relation."
5579,alien,space,location,an alien comes from outer space .,obj-rel,alien,orbit,an alien comes from outer orbit,"an alien comes from outer orbit, so they have a location relation."
5580,alien,space,location,an alien comes from outer space .,obj-rel,alien,worlds,an alien comes from outer worlds,"an alien comes from outer worlds, so they have a location relation."
5581,alien,space,location,an alien might come from outer space .,obj,alien,space,an alien might come from outer space.,an alien might come from outer space.
5582,alien,space,location,an alien might come from outer space .,obj,alien,planets,an alien might come from outer planets.,an alien might come from outer planets.
5583,alien,space,location,an alien might come from outer space .,obj,alien,mongolia,an alien might come from outer mongolia.,an alien might come from outer mongolia.
5584,alien,space,location,an alien might come from outer space .,obj,alien,rim,an alien might come from outer rim.,an alien might come from outer rim.
5585,alien,space,location,an alien might come from outer space .,obj,alien,earth,an alien might come from outer earth.,an alien might come from outer earth.
5586,alien,space,location,an alien might come from outer space .,obj,alien,asia,an alien might come from outer asia.,an alien might come from outer asia.
5587,alien,space,location,an alien might come from outer space .,obj,alien,worlds,an alien might come from outer worlds.,an alien might come from outer worlds.
5588,alien,space,location,an alien might come from outer space .,obj,alien,spaces,an alien might come from outer spaces.,an alien might come from outer spaces.
5589,alien,space,location,an alien might come from outer space .,obj,alien,mars,an alien might come from outer mars.,an alien might come from outer mars.
5590,alien,space,location,an alien might come from outer space .,obj-rel,alien,space,an alien might come from outer space,"an alien might come from outer space, so they have a location relation."
5591,alien,space,location,an alien might come from outer space .,obj-rel,alien,planets,an alien might come from outer planets,"an alien might come from outer planets, so they have a location relation."
5592,alien,space,location,an alien might come from outer space .,obj-rel,alien,earth,an alien might come from outer earth,"an alien might come from outer earth, so they have a location relation."
5593,alien,space,location,an alien might come from outer space .,obj-rel,alien,mongolia,an alien might come from outer mongolia,"an alien might come from outer mongolia, so they have a location relation."
5594,alien,space,location,an alien might come from outer space .,obj-rel,alien,mars,an alien might come from outer mars,"an alien might come from outer mars, so they have a location relation."
5595,alien,space,location,an alien might come from outer space .,obj-rel,alien,asia,an alien might come from outer asia,"an alien might come from outer asia, so they have a location relation."
5596,alien,space,location,an alien might come from outer space .,obj-rel,alien,rim,an alien might come from outer rim,"an alien might come from outer rim, so they have a location relation."
5597,alien,space,location,an alien might come from outer space .,obj-rel,alien,orbit,an alien might come from outer orbit,"an alien might come from outer orbit, so they have a location relation."
5598,alien,space,location,an alien might come from outer space .,obj-rel,alien,worlds,an alien might come from outer worlds,"an alien might come from outer worlds, so they have a location relation."
5599,aliens,space,location,there probably are aliens in outer space .,obj,aliens,space,there probably are aliens in outer space.,there probably are aliens in outer space.
5600,aliens,space,location,there probably are aliens in outer space .,obj,aliens,mongolia,there probably are aliens in outer mongolia.,there probably are aliens in outer mongolia.
5601,aliens,space,location,there probably are aliens in outer space .,obj,aliens,planets,there probably are aliens in outer planets.,there probably are aliens in outer planets.
5602,aliens,space,location,there probably are aliens in outer space .,obj,aliens,spaces,there probably are aliens in outer spaces.,there probably are aliens in outer spaces.
5603,aliens,space,location,there probably are aliens in outer space .,obj,aliens,orbit,there probably are aliens in outer orbit.,there probably are aliens in outer orbit.
5604,aliens,space,location,there probably are aliens in outer space .,obj,aliens,asia,there probably are aliens in outer asia.,there probably are aliens in outer asia.
5605,aliens,space,location,there probably are aliens in outer space .,obj,aliens,dimensions,there probably are aliens in outer dimensions.,there probably are aliens in outer dimensions.
5606,aliens,space,location,there probably are aliens in outer space .,obj,aliens,rim,there probably are aliens in outer rim.,there probably are aliens in outer rim.
5607,aliens,space,location,there probably are aliens in outer space .,obj,aliens,mars,there probably are aliens in outer mars.,there probably are aliens in outer mars.
5608,aliens,space,location,there probably are aliens in outer space .,obj-rel,aliens,space,there probably are aliens in outer space,"there probably are aliens in outer space, so they have a location relation."
5609,aliens,space,location,there probably are aliens in outer space .,obj-rel,aliens,mongolia,there probably are aliens in outer mongolia,"there probably are aliens in outer mongolia, so they have a location relation."
5610,aliens,space,location,there probably are aliens in outer space .,obj-rel,aliens,planets,there probably are aliens in outer planets,"there probably are aliens in outer planets, so they have a location relation."
5611,aliens,space,location,there probably are aliens in outer space .,obj-rel,aliens,earth,there probably are aliens in outer earth,"there probably are aliens in outer earth, so they have a location relation."
5612,aliens,space,location,there probably are aliens in outer space .,obj-rel,aliens,mars,there probably are aliens in outer mars,"there probably are aliens in outer mars, so they have a location relation."
5613,aliens,space,location,there probably are aliens in outer space .,obj-rel,aliens,orbit,there probably are aliens in outer orbit,"there probably are aliens in outer orbit, so they have a location relation."
5614,aliens,space,location,there probably are aliens in outer space .,obj-rel,aliens,asia,there probably are aliens in outer asia,"there probably are aliens in outer asia, so they have a location relation."
5615,aliens,space,location,there probably are aliens in outer space .,obj-rel,aliens,rim,there probably are aliens in outer rim,"there probably are aliens in outer rim, so they have a location relation."
5616,aliens,space,location,there probably are aliens in outer space .,obj-rel,aliens,io,there probably are aliens in outer io,"there probably are aliens in outer io, so they have a location relation."
5617,ammunition,bullets,category-exemplar-pairs,bullets are a type of ammunition .,obj,ammunition,bullets,bullets are a type of ammunition.,bullets are a type of ammunition.
5618,ammunition,bullets,category-exemplar-pairs,bullets are a type of ammunition .,obj,ammunition,rounds,rounds are a type of ammunition.,rounds are a type of ammunition.
5619,ammunition,bullets,category-exemplar-pairs,bullets are a type of ammunition .,obj,ammunition,shells,shells are a type of ammunition.,shells are a type of ammunition.
5620,ammunition,bullets,category-exemplar-pairs,bullets are a type of ammunition .,obj,ammunition,arrows,arrows are a type of ammunition.,arrows are a type of ammunition.
5621,ammunition,bullets,category-exemplar-pairs,bullets are a type of ammunition .,obj,ammunition,cartridges,cartridges are a type of ammunition.,cartridges are a type of ammunition.
5622,ammunition,bullets,category-exemplar-pairs,bullets are a type of ammunition .,obj,ammunition,rifles,rifles are a type of ammunition.,rifles are a type of ammunition.
5623,ammunition,bullets,category-exemplar-pairs,bullets are a type of ammunition .,obj,ammunition,darts,darts are a type of ammunition.,darts are a type of ammunition.
5624,ammunition,bullets,category-exemplar-pairs,bullets are a type of ammunition .,obj,ammunition,shots,shots are a type of ammunition.,shots are a type of ammunition.
5625,ammunition,bullets,category-exemplar-pairs,bullets are a type of ammunition .,obj,ammunition,grenades,grenades are a type of ammunition.,grenades are a type of ammunition.
5626,ammunition,bullets,category-exemplar-pairs,bullets are a type of ammunition .,obj-rel,ammunition,bullets,bullets are a type of ammunition,"bullets are a type of ammunition, so they have a exemplar relation."
5627,ammunition,bullets,category-exemplar-pairs,bullets are a type of ammunition .,obj-rel,ammunition,guns,guns are a type of ammunition,"guns are a type of ammunition, so they have a exemplar relation."
5628,ammunition,bullets,category-exemplar-pairs,bullets are a type of ammunition .,obj-rel,ammunition,weapons,weapons are a type of ammunition,"weapons are a type of ammunition, so they have a exemplar relation."
5629,ammunition,bullets,category-exemplar-pairs,bullets are a type of ammunition .,obj-rel,ammunition,firearms,firearms are a type of ammunition,"firearms are a type of ammunition, so they have a exemplar relation."
5630,ammunition,bullets,category-exemplar-pairs,bullets are a type of ammunition .,obj-rel,ammunition,arrows,arrows are a type of ammunition,"arrows are a type of ammunition, so they have a exemplar relation."
5631,ammunition,bullets,category-exemplar-pairs,bullets are a type of ammunition .,obj-rel,ammunition,shells,shells are a type of ammunition,"shells are a type of ammunition, so they have a exemplar relation."
5632,ammunition,bullets,category-exemplar-pairs,bullets are a type of ammunition .,obj-rel,ammunition,rifles,rifles are a type of ammunition,"rifles are a type of ammunition, so they have a exemplar relation."
5633,ammunition,bullets,category-exemplar-pairs,bullets are a type of ammunition .,obj-rel,ammunition,missiles,missiles are a type of ammunition,"missiles are a type of ammunition, so they have a exemplar relation."
5634,anger,aggression,synonym,anger is the synonym of the aggression,obj-rel,anger,opposite,anger is the synonym of the opposite,"anger is the synonym of the opposite, so they have a synonym relation."
5635,anger,aggression,synonym,anger is the synonym of the aggression,obj-rel,anger,word,anger is the synonym of the word,"anger is the synonym of the word, so they have a synonym relation."
5636,anger,aggression,synonym,anger is the synonym of the aggression,obj-rel,anger,noun,anger is the synonym of the noun,"anger is the synonym of the noun, so they have a synonym relation."
5637,anger,aggression,synonym,anger is the synonym of the aggression,obj-rel,anger,second,anger is the synonym of the second,"anger is the synonym of the second, so they have a synonym relation."
5638,anger,aggression,synonym,anger is the synonym of the aggression,obj-rel,anger,adjective,anger is the synonym of the adjective,"anger is the synonym of the adjective, so they have a synonym relation."
5639,anger,aggression,synonym,anger is the synonym of the aggression,obj-rel,anger,acid,anger is the synonym of the acid,"anger is the synonym of the acid, so they have a synonym relation."
5640,anger,aggression,synonym,anger is the synonym of the aggression,obj-rel,anger,verb,anger is the synonym of the verb,"anger is the synonym of the verb, so they have a synonym relation."
5641,anger,rage,synonym,rage is another word to describe extreme anger,obj,anger,intense,intense is another word to describe extreme anger,intense is another word to describe extreme anger
5642,anger,rage,synonym,rage is another word to describe extreme anger,obj,anger,intensity,intensity is another word to describe extreme anger,intensity is another word to describe extreme anger
5643,anger,rage,synonym,rage is another word to describe extreme anger,obj,anger,frenzy,frenzy is another word to describe extreme anger,frenzy is another word to describe extreme anger
5644,anger,rage,synonym,rage is another word to describe extreme anger,obj,anger,rage,rage is another word to describe extreme anger,rage is another word to describe extreme anger
5645,anger,rage,synonym,rage is another word to describe extreme anger,obj,anger,torture,torture is another word to describe extreme anger,torture is another word to describe extreme anger
5646,anger,rage,synonym,rage is another word to describe extreme anger,obj,anger,severe,severe is another word to describe extreme anger,severe is another word to describe extreme anger
5647,anger,rage,synonym,rage is another word to describe extreme anger,obj,anger,crazy,crazy is another word to describe extreme anger,crazy is another word to describe extreme anger
5648,anger,rage,synonym,rage is another word to describe extreme anger,obj-rel,anger,rage,rage is another word to describe extreme anger,"rage is another word to describe extreme anger, so they have a synonym relation."
5649,anger,rage,synonym,rage is another word to describe extreme anger,obj-rel,anger,anger,anger is another word to describe extreme anger,"anger is another word to describe extreme anger, so they have a synonym relation."
5650,anger,rage,synonym,rage is another word to describe extreme anger,obj-rel,anger,hate,hate is another word to describe extreme anger,"hate is another word to describe extreme anger, so they have a synonym relation."
5651,anger,rage,synonym,rage is another word to describe extreme anger,obj-rel,anger,frustration,frustration is another word to describe extreme anger,"frustration is another word to describe extreme anger, so they have a synonym relation."
5652,anger,rage,synonym,rage is another word to describe extreme anger,obj-rel,anger,temper,temper is another word to describe extreme anger,"temper is another word to describe extreme anger, so they have a synonym relation."
5653,anger,rage,synonym,rage is another word to describe extreme anger,obj-rel,anger,fear,fear is another word to describe extreme anger,"fear is another word to describe extreme anger, so they have a synonym relation."
5654,anger,rage,synonym,rage is another word to describe extreme anger,obj-rel,anger,fury,fury is another word to describe extreme anger,"fury is another word to describe extreme anger, so they have a synonym relation."
5655,anger,rage,synonym,rage is another word to describe extreme anger,obj-rel,anger,violence,violence is another word to describe extreme anger,"violence is another word to describe extreme anger, so they have a synonym relation."
5656,angled,fished,synonym,angled is another word for fished .,obj,angled,love,angled is another word for love.,angled is another word for love.
5657,angled,fished,synonym,angled is another word for fished .,obj,angled,life,angled is another word for life.,angled is another word for life.
5658,angled,fished,synonym,angled is another word for fished .,obj-rel,angled,fish,angled is another word for fish,"angled is another word for fish, so they have a synonym relation."
5659,angled,fished,synonym,angled is another word for fished .,obj-rel,angled,water,angled is another word for water,"angled is another word for water, so they have a synonym relation."
5660,angled,fished,synonym,angled is another word for fished .,obj-rel,angled,dog,angled is another word for dog,"angled is another word for dog, so they have a synonym relation."
5661,angled,fished,synonym,angled is another word for fished .,obj-rel,angled,horse,angled is another word for horse,"angled is another word for horse, so they have a synonym relation."
5662,angled,fished,synonym,angled is another word for fished .,obj-rel,angled,man,angled is another word for man,"angled is another word for man, so they have a synonym relation."
5663,angled,fished,synonym,angled is another word for fished .,obj-rel,angled,love,angled is another word for love,"angled is another word for love, so they have a synonym relation."
5664,angle,gradient,synonym,angle has a similar meaning as gradient .,obj,angle,pitch,angle has a similar meaning as pitch.,angle has a similar meaning as pitch.
5665,angle,gradient,synonym,angle has a similar meaning as gradient .,obj,angle,length,angle has a similar meaning as length.,angle has a similar meaning as length.
5666,angle,gradient,synonym,angle has a similar meaning as gradient .,obj,angle,distance,angle has a similar meaning as distance.,angle has a similar meaning as distance.
5667,angle,gradient,synonym,angle has a similar meaning as gradient .,obj,angle,triangle,angle has a similar meaning as triangle.,angle has a similar meaning as triangle.
5668,angle,gradient,synonym,angle has a similar meaning as gradient .,obj,angle,point,angle has a similar meaning as point.,angle has a similar meaning as point.
5669,angle,gradient,synonym,angle has a similar meaning as gradient .,obj,angle,slope,angle has a similar meaning as slope.,angle has a similar meaning as slope.
5670,angle,gradient,synonym,angle has a similar meaning as gradient .,obj,angle,slant,angle has a similar meaning as slant.,angle has a similar meaning as slant.
5671,angle,gradient,synonym,angle has a similar meaning as gradient .,obj,angle,height,angle has a similar meaning as height.,angle has a similar meaning as height.
5672,angle,gradient,synonym,angle has a similar meaning as gradient .,obj,angle,range,angle has a similar meaning as range.,angle has a similar meaning as range.
5673,angle,gradient,synonym,angle has a similar meaning as gradient .,obj-rel,angle,pitch,angle has a similar meaning as pitch,"angle has a similar meaning as pitch, so they have a synonym relation."
5674,angle,gradient,synonym,angle has a similar meaning as gradient .,obj-rel,angle,point,angle has a similar meaning as point,"angle has a similar meaning as point, so they have a synonym relation."
5675,angle,gradient,synonym,angle has a similar meaning as gradient .,obj-rel,angle,oblique,angle has a similar meaning as oblique,"angle has a similar meaning as oblique, so they have a synonym relation."
5676,angle,gradient,synonym,angle has a similar meaning as gradient .,obj-rel,angle,angles,angle has a similar meaning as angles,"angle has a similar meaning as angles, so they have a synonym relation."
5677,angle,gradient,synonym,angle has a similar meaning as gradient .,obj-rel,angle,length,angle has a similar meaning as length,"angle has a similar meaning as length, so they have a synonym relation."
5678,angle,gradient,synonym,angle has a similar meaning as gradient .,obj-rel,angle,slant,angle has a similar meaning as slant,"angle has a similar meaning as slant, so they have a synonym relation."
5679,angle,gradient,synonym,angle has a similar meaning as gradient .,obj-rel,angle,slope,angle has a similar meaning as slope,"angle has a similar meaning as slope, so they have a synonym relation."
5680,angle,gradient,synonym,angle has a similar meaning as gradient .,obj-rel,angle,triangle,angle has a similar meaning as triangle,"angle has a similar meaning as triangle, so they have a synonym relation."
5681,angle,slant,synonym,angle has a similar meaning as slant .,obj,angle,pitch,angle has a similar meaning as pitch.,angle has a similar meaning as pitch.
5682,angle,slant,synonym,angle has a similar meaning as slant .,obj,angle,length,angle has a similar meaning as length.,angle has a similar meaning as length.
5683,angle,slant,synonym,angle has a similar meaning as slant .,obj,angle,distance,angle has a similar meaning as distance.,angle has a similar meaning as distance.
5684,angle,slant,synonym,angle has a similar meaning as slant .,obj,angle,triangle,angle has a similar meaning as triangle.,angle has a similar meaning as triangle.
5685,angle,slant,synonym,angle has a similar meaning as slant .,obj,angle,point,angle has a similar meaning as point.,angle has a similar meaning as point.
5686,angle,slant,synonym,angle has a similar meaning as slant .,obj,angle,slope,angle has a similar meaning as slope.,angle has a similar meaning as slope.
5687,angle,slant,synonym,angle has a similar meaning as slant .,obj,angle,slant,angle has a similar meaning as slant.,angle has a similar meaning as slant.
5688,angle,slant,synonym,angle has a similar meaning as slant .,obj,angle,height,angle has a similar meaning as height.,angle has a similar meaning as height.
5689,angle,slant,synonym,angle has a similar meaning as slant .,obj,angle,range,angle has a similar meaning as range.,angle has a similar meaning as range.
5690,angle,slant,synonym,angle has a similar meaning as slant .,obj-rel,angle,pitch,angle has a similar meaning as pitch,"angle has a similar meaning as pitch, so they have a synonym relation."
5691,angle,slant,synonym,angle has a similar meaning as slant .,obj-rel,angle,point,angle has a similar meaning as point,"angle has a similar meaning as point, so they have a synonym relation."
5692,angle,slant,synonym,angle has a similar meaning as slant .,obj-rel,angle,oblique,angle has a similar meaning as oblique,"angle has a similar meaning as oblique, so they have a synonym relation."
5693,angle,slant,synonym,angle has a similar meaning as slant .,obj-rel,angle,angles,angle has a similar meaning as angles,"angle has a similar meaning as angles, so they have a synonym relation."
5694,angle,slant,synonym,angle has a similar meaning as slant .,obj-rel,angle,length,angle has a similar meaning as length,"angle has a similar meaning as length, so they have a synonym relation."
5695,angle,slant,synonym,angle has a similar meaning as slant .,obj-rel,angle,slant,angle has a similar meaning as slant,"angle has a similar meaning as slant, so they have a synonym relation."
5696,angle,slant,synonym,angle has a similar meaning as slant .,obj-rel,angle,slope,angle has a similar meaning as slope,"angle has a similar meaning as slope, so they have a synonym relation."
5697,angle,slant,synonym,angle has a similar meaning as slant .,obj-rel,angle,triangle,angle has a similar meaning as triangle,"angle has a similar meaning as triangle, so they have a synonym relation."
5698,animal,bird,category-exemplar-pairs,a bird is a type of animal .,obj,animal,horse,a horse is a type of animal.,a horse is a type of animal.
5699,animal,bird,category-exemplar-pairs,a bird is a type of animal .,obj,animal,pig,a pig is a type of animal.,a pig is a type of animal.
5700,animal,bird,category-exemplar-pairs,a bird is a type of animal .,obj,animal,cow,a cow is a type of animal.,a cow is a type of animal.
5701,animal,bird,category-exemplar-pairs,a bird is a type of animal .,obj,animal,dog,a dog is a type of animal.,a dog is a type of animal.
5702,animal,bird,category-exemplar-pairs,a bird is a type of animal .,obj,animal,donkey,a donkey is a type of animal.,a donkey is a type of animal.
5703,animal,bird,category-exemplar-pairs,a bird is a type of animal .,obj,animal,cat,a cat is a type of animal.,a cat is a type of animal.
5704,animal,bird,category-exemplar-pairs,a bird is a type of animal .,obj,animal,bear,a bear is a type of animal.,a bear is a type of animal.
5705,animal,bird,category-exemplar-pairs,a bird is a type of animal .,obj,animal,kangaroo,a kangaroo is a type of animal.,a kangaroo is a type of animal.
5706,animal,bird,category-exemplar-pairs,a bird is a type of animal .,obj,animal,rat,a rat is a type of animal.,a rat is a type of animal.
5707,animal,bird,category-exemplar-pairs,a bird is a type of animal .,obj,animal,goat,a goat is a type of animal.,a goat is a type of animal.
5708,animal,bird,category-exemplar-pairs,a bird is a type of animal .,obj-rel,animal,human,a human is a type of animal,"a human is a type of animal, so they have a exemplar relation."
5709,animal,bird,category-exemplar-pairs,a bird is a type of animal .,obj-rel,animal,species,a species is a type of animal,"a species is a type of animal, so they have a exemplar relation."
5710,animal,bird,category-exemplar-pairs,a bird is a type of animal .,obj-rel,animal,genus,a genus is a type of animal,"a genus is a type of animal, so they have a exemplar relation."
5711,animal,bird,category-exemplar-pairs,a bird is a type of animal .,obj-rel,animal,plant,a plant is a type of animal,"a plant is a type of animal, so they have a exemplar relation."
5712,animal,bird,category-exemplar-pairs,a bird is a type of animal .,obj-rel,animal,mammal,a mammal is a type of animal,"a mammal is a type of animal, so they have a exemplar relation."
5713,animal,bird,category-exemplar-pairs,a bird is a type of animal .,obj-rel,animal,person,a person is a type of animal,"a person is a type of animal, so they have a exemplar relation."
5714,animal,bird,category-exemplar-pairs,a bird is a type of animal .,obj-rel,animal,creature,a creature is a type of animal,"a creature is a type of animal, so they have a exemplar relation."
5715,animal,bird,category-exemplar-pairs,a bird is a type of animal .,obj-rel,animal,subject,a subject is a type of animal,"a subject is a type of animal, so they have a exemplar relation."
5716,animal,bird,category-exemplar-pairs,a bird is a type of animal .,obj-rel,animal,primate,a primate is a type of animal,"a primate is a type of animal, so they have a exemplar relation."
5717,animal,bird,category-exemplar-pairs,a bird is a type of animal .,obj-rel,animal,group,a group is a type of animal,"a group is a type of animal, so they have a exemplar relation."
5718,animal,cat,category-exemplar-pairs,a cat is a common type of animal .,obj,animal,horse,a horse is a common type of animal.,a horse is a common type of animal.
5719,animal,cat,category-exemplar-pairs,a cat is a common type of animal .,obj,animal,pig,a pig is a common type of animal.,a pig is a common type of animal.
5720,animal,cat,category-exemplar-pairs,a cat is a common type of animal .,obj,animal,dog,a dog is a common type of animal.,a dog is a common type of animal.
5721,animal,cat,category-exemplar-pairs,a cat is a common type of animal .,obj,animal,cow,a cow is a common type of animal.,a cow is a common type of animal.
5722,animal,cat,category-exemplar-pairs,a cat is a common type of animal .,obj,animal,cat,a cat is a common type of animal.,a cat is a common type of animal.
5723,animal,cat,category-exemplar-pairs,a cat is a common type of animal .,obj,animal,bear,a bear is a common type of animal.,a bear is a common type of animal.
5724,animal,cat,category-exemplar-pairs,a cat is a common type of animal .,obj,animal,donkey,a donkey is a common type of animal.,a donkey is a common type of animal.
5725,animal,cat,category-exemplar-pairs,a cat is a common type of animal .,obj,animal,kangaroo,a kangaroo is a common type of animal.,a kangaroo is a common type of animal.
5726,animal,cat,category-exemplar-pairs,a cat is a common type of animal .,obj,animal,goat,a goat is a common type of animal.,a goat is a common type of animal.
5727,animal,cat,category-exemplar-pairs,a cat is a common type of animal .,obj,animal,monkey,a monkey is a common type of animal.,a monkey is a common type of animal.
5728,animal,cat,category-exemplar-pairs,a cat is a common type of animal .,obj-rel,animal,human,a human is a common type of animal,"a human is a common type of animal, so they have a exemplar relation."
5729,animal,cat,category-exemplar-pairs,a cat is a common type of animal .,obj-rel,animal,species,a species is a common type of animal,"a species is a common type of animal, so they have a exemplar relation."
5730,animal,cat,category-exemplar-pairs,a cat is a common type of animal .,obj-rel,animal,bird,a bird is a common type of animal,"a bird is a common type of animal, so they have a exemplar relation."
5731,animal,cat,category-exemplar-pairs,a cat is a common type of animal .,obj-rel,animal,mammal,a mammal is a common type of animal,"a mammal is a common type of animal, so they have a exemplar relation."
5732,animal,cat,category-exemplar-pairs,a cat is a common type of animal .,obj-rel,animal,primate,a primate is a common type of animal,"a primate is a common type of animal, so they have a exemplar relation."
5733,animal,cat,category-exemplar-pairs,a cat is a common type of animal .,obj-rel,animal,plant,a plant is a common type of animal,"a plant is a common type of animal, so they have a exemplar relation."
5734,animal,cat,category-exemplar-pairs,a cat is a common type of animal .,obj-rel,animal,cat,a cat is a common type of animal,"a cat is a common type of animal, so they have a exemplar relation."
5735,animal,cat,category-exemplar-pairs,a cat is a common type of animal .,obj-rel,animal,horse,a horse is a common type of animal,"a horse is a common type of animal, so they have a exemplar relation."
5736,animal,cat,category-exemplar-pairs,a cat is a common type of animal .,obj-rel,animal,person,a person is a common type of animal,"a person is a common type of animal, so they have a exemplar relation."
5737,animal,cat,category-exemplar-pairs,a cat is a common type of animal .,obj-rel,animal,dog,a dog is a common type of animal,"a dog is a common type of animal, so they have a exemplar relation."
5738,animal,mammal,category-exemplar-pairs,a mammal is a type of animal .,obj,animal,horse,a horse is a type of animal.,a horse is a type of animal.
5739,animal,mammal,category-exemplar-pairs,a mammal is a type of animal .,obj,animal,pig,a pig is a type of animal.,a pig is a type of animal.
5740,animal,mammal,category-exemplar-pairs,a mammal is a type of animal .,obj,animal,cow,a cow is a type of animal.,a cow is a type of animal.
5741,animal,mammal,category-exemplar-pairs,a mammal is a type of animal .,obj,animal,dog,a dog is a type of animal.,a dog is a type of animal.
